id,host_listings_count,latitude,longitude,accommodates,bedrooms,minimum_nights,availability_30,number_of_reviews,review_scores_value,room_type,host_is_superhost,Houseboat,Room in boutique hotel,Room in hotel,Tower,price
1407,1,52.36597,4.89975,4,2.0,3,4,168,4.48,4,1,1,0,0,0,240.0
1408,1,52.40661,4.89922,4,3.0,5,0,5,4.6,4,0,0,0,0,0,302.0
1409,6,52.38489,4.83353,6,1.0,1,13,41,4.59,2,0,0,0,1,0,144.0
1410,6,52.37722,4.88864,2,1.0,1,4,15,4.27,2,0,0,0,0,0,135.0
1411,13,52.34131,4.84542,2,1.0,2,0,20,4.15,2,0,0,0,1,0,100.0
1412,1,52.37637,4.89308,2,1.0,2,1,108,4.7,2,1,0,0,0,0,114.0
1413,1,52.34965,5.00809,5,4.0,3,7,11,4.91,4,0,0,0,0,0,499.0
1414,1,52.34424,4.89612,4,3.0,1,0,5,4.8,4,0,0,0,0,0,450.0
1415,1,52.35685,4.87343,4,3.0,3,0,35,4.51,4,0,0,0,0,0,380.0
1416,1,52.3395,4.84898,4,1.0,2,20,302,4.66,4,0,0,0,0,0,125.0
1417,1,52.37906,4.86187,4,1.0,3,0,23,4.59,4,0,1,0,0,0,160.0
1418,1,52.35645,4.888,2,1.0,2,0,30,4.63,4,1,0,0,0,0,250.0
1419,1,52.35048,4.89547,2,1.0,2,0,19,4.41,4,0,0,0,0,0,175.0
1420,1,52.38371,4.89072,2,1.0,3,17,21,4.71,2,0,0,0,0,0,103.0
1421,2,52.36903,4.88716,2,1.0,1,7,58,4.79,3,0,0,0,0,0,153.0
1422,1,52.35821,4.99557,5,3.0,6,1,12,4.7,4,0,0,0,0,0,250.0
1423,1,52.38855,4.88521,2,1.0,3,9,64,4.73,4,0,0,0,0,0,250.0
1424,0,52.36853,4.87622,4,2.0,3,11,27,4.81,2,1,0,0,0,0,157.0
1425,0,52.35479,4.91183,3,1.0,2,27,0,4.643794288736118,2,0,0,1,0,0,195.0
1426,0,52.35286,4.93355,4,2.0,2,0,2,5.0,4,0,0,0,0,0,249.0
1427,1,52.35667,4.87888,4,2.0,2,11,52,4.5,3,0,0,0,0,0,200.0
1428,1,52.35138,4.85136,4,2.0,2,0,53,4.29,4,0,0,0,0,0,107.0
1429,1,52.35432,4.90506,4,3.0,2,0,1,5.0,4,0,0,0,0,0,305.0
1430,1,52.38224,4.86862,4,1.0,2,14,59,4.12,4,0,0,0,0,0,189.0
1431,0,52.37292,4.84315,4,2.0,2,0,33,4.85,2,0,0,0,0,0,114.0
1432,1,52.3705,4.86328,2,2.0,4,0,42,4.69,4,1,0,0,0,0,120.0
1433,1,52.35633,4.81598,4,1.0,1,12,17,4.47,4,0,0,0,0,0,110.0
1434,0,52.34305,4.90372,2,1.0,1,0,4,5.0,4,0,0,0,0,0,115.0
1435,1,52.35027,4.89171,2,1.0,5,0,2,5.0,4,0,0,0,0,0,120.0
1436,1,52.36313,4.90641,4,4.0,3,10,9,4.22,4,0,0,0,0,0,350.0
1437,4,52.37552,4.89272,4,2.0,2,0,0,4.643794288736118,2,0,0,0,0,0,99.0
1438,5,52.3713,4.91089,6,2.0,1,25,103,4.14,4,0,0,0,0,0,615.0
1439,2,52.40051,4.90235,4,2.0,2,21,17,4.71,2,0,0,0,0,0,115.0
1440,1,52.34699,4.91347,4,2.0,5,0,35,4.49,4,0,1,0,0,0,350.0
1441,1,52.378647,4.881075,2,1.0,2,5,37,4.61,4,1,0,0,0,0,180.0
1442,1,52.35772,4.90668,2,1.0,4,16,385,4.82,2,1,0,0,0,0,75.0
1443,0,52.3628,4.86593,2,1.0,1,29,2,5.0,4,0,0,0,0,0,117.0
1444,0,52.38934,4.88073,4,2.0,2,20,1,5.0,4,0,0,0,0,0,275.0
1445,0,52.3532,4.88882,2,1.0,1,11,5,4.6,2,0,0,0,0,0,80.0
1446,0,52.36884,4.86812,4,2.0,5,0,0,4.643794288736118,4,0,0,0,0,0,169.0
1447,0,52.3871,4.89103,2,1.0,2,11,41,4.73,2,1,0,0,0,0,115.0
1448,2,52.37874,4.88263,2,1.0,2,0,21,4.19,4,0,0,0,0,0,175.0
1449,1,52.37262,4.95041,2,1.0,2,0,61,4.7,2,0,0,0,0,0,80.0
1450,10,52.34479,4.86156,4,3.0,2,0,28,4.4,4,1,0,0,0,0,307.0
1451,2,52.38495,4.84922,2,1.0,6,0,15,4.8,4,1,0,0,0,0,110.0
1452,9,52.3826,4.88612,4,2.0,2,23,22,4.43,4,0,1,0,0,0,225.0
1453,2,52.36385,4.88564,2,1.0,2,10,436,4.68,4,1,0,0,0,0,90.0
1454,1,52.37959,4.88209,2,1.0,3,0,8,5.0,4,0,0,0,0,0,140.0
1455,1,52.37238,4.8826,2,1.0,3,8,25,4.3,4,0,0,0,0,0,214.0
1456,2,52.35812,4.91396,3,2.0,3,0,97,4.77,4,1,0,0,0,0,125.0
1457,2,52.3243,4.97743,2,1.0,3,5,61,4.59,2,0,0,0,0,0,61.0
1458,1,52.35269,4.94626,4,2.0,3,0,6,4.0,4,0,0,0,0,0,140.0
1459,1,52.36934,4.83174,4,3.0,2,0,12,4.83,4,0,0,0,0,0,200.0
1460,3,52.36468,4.88678,4,1.0,1,25,228,4.39,2,0,0,0,0,0,152.0
1461,2,52.38556,4.91348,1,1.0,3,0,0,4.643794288736118,2,0,0,0,0,0,125.0
1462,1,52.36479,4.87741,3,1.0,2,5,344,4.81,2,0,0,0,0,0,66.0
1463,1,52.32781,4.9808,4,3.0,4,0,26,4.76,4,0,0,0,0,0,195.0
1464,1,52.34156,4.90765,4,2.0,7,4,14,4.71,4,1,0,0,0,0,182.0
1465,1,52.37128,4.86187,4,4.0,2,0,15,4.6,4,0,0,0,0,0,237.0
1466,1,52.35613,4.88863,2,1.0,1,29,62,4.49,4,1,0,0,0,0,278.0
1467,1,52.38412,4.8482,2,1.0,7,12,0,4.643794288736118,2,0,0,0,0,0,70.0
1468,1,52.39159,4.90806,2,1.0,3,0,25,4.48,4,0,0,0,0,0,159.0
1469,1,52.35935,4.89273,2,1.0,2,15,7,4.71,2,0,0,0,0,0,101.0
1470,2,52.29945,4.99795,1,1.0,2,23,0,4.643794288736118,2,0,0,0,0,0,50.0
1471,2,52.34408,4.82678,2,1.0,14,0,0,4.643794288736118,4,0,0,0,0,0,130.0
1472,0,52.37662972606157,4.889506495075167,2,1.0,2,0,0,4.643794288736118,4,0,0,0,0,0,202.0
1473,4,52.34703,4.87727,2,1.0,2,18,99,4.54,2,0,0,0,0,0,99.0
1474,1,52.37995,4.88577,4,2.0,3,7,64,4.58,4,1,0,0,0,0,250.0
1475,1,52.32835,4.97946,4,3.0,7,0,4,4.67,4,0,0,0,0,0,150.0
1476,2,52.38003,4.8831,2,1.0,1,8,1,5.0,4,0,0,0,0,0,210.0
1477,1,52.37944,4.85925,4,2.0,7,8,6,4.67,4,0,0,0,0,0,130.0
1478,0,52.37118,4.88286,6,3.0,7,18,2,4.0,4,0,0,0,0,0,340.0
1479,1,52.35164,4.9113,4,3.0,3,0,18,4.88,4,0,0,0,0,0,200.0
1480,0,52.36726,4.87591,2,1.0,1,0,6,4.83,4,0,0,0,0,0,129.0
1481,1,52.36912,4.90721,3,1.0,4,0,24,4.54,2,0,0,0,0,0,125.0
1482,15,52.361313,4.898549,2,1.0,1,16,32,4.78,2,1,0,0,0,0,140.0
1483,2,52.3633,4.91135,2,1.0,2,17,397,4.6,4,0,0,0,0,0,75.0
1484,8,52.37956,4.89453,6,2.0,7,21,49,4.67,4,1,0,0,0,0,270.0
1485,2,52.37212,4.91059,2,1.0,1,5,4,4.5,2,0,0,0,0,0,79.0
1486,1,52.35055,4.89251,4,3.0,2,0,49,4.24,2,0,0,0,0,0,133.0
1487,1,52.37552,4.82061,4,3.0,3,0,7,4.86,4,0,0,0,0,0,170.0
1488,3,52.36196,4.85534,1,1.0,2,30,4,4.0,2,0,0,0,0,0,78.0
1489,1,52.38986,4.87753,2,1.0,1,2,9,5.0,4,0,0,0,0,0,118.0
1490,8,52.37944,4.8944,4,2.0,5,5,50,4.7,4,1,0,0,0,0,264.0
1491,35,52.36397,4.91033,4,1.0,3,21,8,4.88,2,1,0,0,0,0,161.0
1492,1,52.3642,4.86495,2,1.0,2,0,10,4.6,4,0,0,0,0,0,102.0
1493,0,52.34456,4.89169,2,1.0,1,0,1,5.0,2,0,0,0,0,0,130.0
1494,2,52.37831,4.88733,2,1.0,2,11,262,4.44,2,0,0,0,0,0,76.0
1495,1,52.36044,4.86223,2,1.0,2,0,35,4.69,4,0,0,0,0,0,145.0
1496,2,52.36254,4.8928,2,1.0,2,26,267,4.73,2,0,0,0,0,0,214.0
1497,4,52.37383,4.87286,4,3.0,3,26,95,4.39,4,1,0,0,0,0,314.0
1498,20,52.364883,4.880225,4,1.0,2,12,13,4.38,2,0,0,1,0,0,74.0
1499,1,52.3598,4.93642,4,2.0,2,0,38,4.66,4,1,0,0,0,0,199.0
1500,18,52.38336,4.88475,2,1.0,7,0,5,4.8,4,1,0,0,0,0,125.0
1501,1,52.35813,4.90221,2,1.0,1,25,26,4.65,2,0,0,1,0,0,46.0
1502,2,52.37389,4.87255,4,2.0,2,6,13,4.0,4,0,0,0,0,0,242.0
1503,1,52.35332,4.89381,2,1.0,3,19,30,4.6,2,0,0,0,0,0,110.0
1504,1,52.36914,4.93437,4,2.0,2,3,10,4.5,4,0,0,0,0,0,180.0
1505,1,52.36579,4.92868,2,1.0,2,13,33,4.82,2,1,0,0,0,0,98.0
1506,1,52.36685,4.91097,6,3.0,5,0,11,4.82,4,0,0,0,0,0,320.0
1507,0,52.36933,4.89821,4,2.0,3,0,0,4.643794288736118,4,0,0,0,0,0,295.0
1508,0,52.38613,4.90719,4,4.0,3,0,0,4.643794288736118,4,0,0,0,0,0,375.0
1509,1,52.36576,4.93927,4,2.0,4,0,8,4.88,4,0,0,0,0,0,220.0
1510,1,52.39049,4.8829,4,2.0,2,16,45,4.72,4,0,0,0,0,0,170.0
1511,1,52.37856,4.86225,2,1.0,2,0,14,4.57,4,0,0,0,0,0,123.0
1512,1,52.39483,4.91477,4,2.0,4,14,53,4.5,4,0,0,0,0,0,210.0
1513,1,52.37675,4.88453,2,1.0,3,9,70,4.81,4,1,0,0,0,0,148.0
1514,1,52.36404,4.91228,2,1.0,2,0,379,4.86,2,1,0,0,0,0,102.0
1515,1,52.34883,4.8884,2,1.0,4,0,44,4.73,4,0,0,0,0,0,175.0
1516,0,52.36514,4.86196,2,1.0,2,23,0,4.643794288736118,4,0,0,0,0,0,250.0
1517,0,52.361374,4.883171,2,1.0,1,30,0,4.643794288736118,2,1,0,1,0,0,167.0
1518,2,52.37317,4.88255,2,1.0,2,6,16,4.94,3,1,0,0,0,0,138.0
1519,1,52.38594,4.91714,4,3.0,3,0,12,4.5,4,0,0,0,0,0,90.0
1520,0,52.34284,4.89175,4,2.0,3,0,0,4.643794288736118,4,0,0,0,0,0,250.0
1521,1,52.36129,4.98845,4,3.0,7,23,3,4.0,4,0,0,0,0,0,395.0
1522,2,52.37059,4.85031,2,1.0,3,0,0,4.643794288736118,4,0,0,0,0,0,150.0
1523,1,52.35182,4.89662,2,1.0,1,18,112,4.5,2,0,0,0,0,0,83.0
1524,1,52.35532,4.91381,4,3.0,14,19,0,4.643794288736118,4,0,0,0,0,0,180.0
1525,0,52.37035,4.85484,3,1.0,2,27,0,4.643794288736118,2,0,0,0,0,0,55.0
1526,1,52.35427,4.7986,2,1.0,2,24,7,4.71,2,0,0,0,0,0,79.0
1527,1,52.42054,4.90881,2,1.0,2,0,33,4.82,4,0,0,0,0,0,95.0
1528,1,52.41237,4.88696,2,1.0,1,30,173,4.74,2,1,0,0,0,0,75.0
1529,1,52.35341,4.84842,4,2.0,2,0,36,4.57,4,0,0,0,0,0,180.0
1530,0,52.36537,4.92648,2,1.0,1,20,4,4.75,2,0,0,0,0,0,105.0
1531,2,52.33193,4.87475,1,1.0,2,28,8,3.75,2,0,0,0,0,0,59.0
1532,10,52.37392,4.89635,1,1.0,1,0,0,4.643794288736118,2,0,0,0,0,0,49.0
1533,0,52.37424,4.86848,3,2.0,2,0,7,4.0,4,0,0,0,0,0,150.0
1534,1,52.34988,4.87967,2,1.0,2,26,32,4.56,2,1,0,0,0,0,100.0
1535,2,52.37556,4.89739,2,1.0,3,0,97,4.49,2,0,0,0,0,0,89.0
1536,1,52.37586,4.87896,3,1.0,2,7,363,4.78,4,1,0,0,0,0,120.0
1537,1,52.36398,4.85847,2,1.0,2,0,33,4.7,4,0,0,0,0,0,90.0
1538,2,52.361362,4.890488,2,1.0,2,11,51,4.9,2,1,0,0,0,0,126.0
1539,1,52.36677,4.90835,3,2.0,2,2,0,4.643794288736118,4,0,0,0,0,0,180.0
1540,1,52.37007,4.93717,4,2.0,3,0,37,4.82,4,0,0,0,0,0,100.0
1541,1,52.3806,4.88695,2,1.0,3,16,29,4.86,4,1,0,0,0,0,280.0
1542,1,52.36091,4.82665,6,3.0,5,0,0,4.643794288736118,4,0,0,0,0,0,235.0
1543,0,52.37404,4.90047,6,3.0,1,2,0,4.643794288736118,4,0,0,0,0,0,433.0
1544,1,52.34966,4.77328,2,1.0,3,20,212,4.84,4,0,0,0,0,0,76.0
1545,2,52.37192,4.90925,2,1.0,1,16,7,3.57,4,0,0,0,0,0,171.0
1546,1,52.36989,4.84952,4,3.0,3,0,17,4.82,4,0,0,0,0,0,210.0
1547,0,52.39171,4.93022,4,2.0,4,0,1,5.0,4,0,0,0,0,0,80.0
1548,2,52.37367,4.87394,2,1.0,2,0,46,4.86,4,0,0,0,0,0,200.0
1549,17,52.37515,4.89412,2,1.0,1,0,4,3.75,2,0,0,0,0,0,48.0
1550,1,52.35992,4.90599,4,4.0,3,2,14,4.69,4,0,0,0,0,0,250.0
1551,1,52.36599,4.87632,2,1.0,4,11,19,4.47,4,1,0,0,0,0,250.0
1552,1,52.41947,4.90653,2,1.0,1,0,5,5.0,4,0,0,0,0,0,80.0
1553,2,52.37056,4.88335,2,1.0,7,10,1,4.0,4,0,0,0,0,0,450.0
1554,3,52.36598,4.8611,4,2.0,4,16,36,4.53,4,0,0,0,0,0,350.0
1555,1,52.3532,5.00861,2,1.0,2,0,24,4.65,2,0,0,0,0,0,95.0
1556,1,52.36992,4.90279,2,1.0,2,9,465,4.7,2,1,0,0,0,0,123.0
1557,1,52.36983,4.87103,4,1.0,3,20,36,4.24,2,0,0,0,0,0,101.0
1558,15,52.36477,4.90901,2,1.0,7,22,2,3.0,4,0,0,0,0,0,153.0
1559,13,52.35283,5.00528,2,1.0,1,0,1,5.0,2,1,0,0,0,0,74.0
1560,1,52.3807,4.85693,2,1.0,2,0,45,4.86,4,1,0,0,0,0,80.0
1561,1,52.36998,4.88458,4,1.0,2,6,212,4.42,2,0,0,0,0,0,76.0
1562,0,52.355656,4.898954,2,1.0,2,13,3,5.0,2,0,0,0,0,0,129.0
1563,1,52.36382,4.94345,2,1.0,1,0,124,4.65,2,0,0,0,0,0,79.0
1564,0,52.3881,4.91438,3,1.0,1,0,0,4.643794288736118,2,0,0,1,0,0,111.0
1565,1,52.36023,4.8378,2,1.0,5,0,5,5.0,4,0,0,0,0,0,115.0
1566,1,52.35949,4.85472,2,1.0,1,6,0,4.643794288736118,4,0,0,0,0,0,150.0
1567,2,52.36101,4.89042,2,1.0,2,9,57,4.56,2,0,0,0,0,0,165.0
1568,2,52.37273,4.90743,2,1.0,2,15,114,4.56,2,0,0,0,0,0,105.0
1569,1,52.3557,4.88942,2,1.0,2,0,36,4.76,4,1,0,0,0,0,145.0
1570,5,52.38445,4.88746,4,2.0,1,18,3,4.0,4,0,0,0,0,0,487.0
1571,1,52.37839,4.85146,2,1.0,2,25,194,4.69,2,1,0,0,0,0,55.0
1572,1,52.38508,4.90925,2,1.0,1,5,581,4.75,4,1,0,0,0,0,104.0
1573,1,52.36282,4.86005,2,1.0,5,0,43,4.82,4,1,0,0,0,0,109.0
1574,2,52.36937,4.85477,4,2.0,6,0,8,4.63,4,0,0,0,0,0,209.0
1575,0,52.36893,4.88469,6,3.0,7,11,3,4.33,4,0,0,0,0,0,340.0
1576,2,52.38376,4.89005,2,1.0,2,9,34,4.18,4,0,0,0,0,0,89.0
1577,0,52.3707,4.86237,4,2.0,2,0,31,4.39,4,0,0,0,0,0,150.0
1578,2,52.39301,4.88249,12,5.0,2,0,0,4.643794288736118,4,0,0,0,0,0,160.0
1579,0,52.34417,4.85922,2,1.0,2,0,6,5.0,4,0,0,0,0,0,100.0
1580,5,52.37273,4.89294,2,1.0,3,12,44,4.73,2,1,0,0,0,0,156.0
1581,1,52.36276,4.86884,4,2.0,5,0,1,5.0,4,0,0,0,0,0,250.0
1582,0,52.38165,4.88793,2,1.0,2,19,5,4.4,2,0,0,0,0,0,155.0
1583,1,52.36223,4.86615,2,1.0,5,0,3,3.67,4,0,0,0,0,0,59.0
1584,1,52.35351,4.88529,2,1.0,3,23,76,4.79,4,0,0,0,0,0,136.0
1585,3,52.35508,4.94035,4,2.0,3,0,28,4.85,4,1,0,0,0,0,190.0
1586,2,52.37156,4.9438,4,3.0,3,0,22,4.5,4,0,1,0,0,0,160.0
1587,1,52.37095,4.89576,2,1.0,1,18,87,4.64,2,0,0,0,0,0,76.0
1588,1,52.37915,4.88627,2,1.0,2,0,71,4.87,2,1,0,0,0,0,139.0
1589,3,52.37583714007802,4.896050773689862,2,1.0,3,7,0,4.643794288736118,2,0,0,0,0,0,59.0
1590,1,52.37454,4.86253,2,1.0,2,0,13,4.69,4,0,0,0,0,0,115.0
1591,1,52.34174,4.90396,4,3.0,3,0,62,4.53,4,0,0,0,0,0,220.0
1592,1,52.37109,4.85758,4,2.0,2,0,34,4.47,4,0,0,0,0,0,180.0
1593,1,52.3741,4.93609,3,2.0,7,0,2,5.0,4,0,0,0,0,0,60.0
1594,8,52.38777,4.87501,3,1.0,1,30,67,4.64,2,1,0,1,0,0,115.0
1595,1,52.35457,4.89479,4,2.0,4,0,7,4.86,4,0,0,0,0,0,557.0
1596,1,52.35649,4.90499,3,2.0,7,0,11,4.91,4,0,0,0,0,0,225.0
1597,1,52.36073,4.85525,3,2.0,6,0,13,4.91,4,0,0,0,0,0,156.0
1598,2,52.36631,4.85752,1,1.0,1,4,195,4.83,2,1,0,0,0,0,32.0
1599,1,52.35178,4.90699,4,3.0,3,2,97,4.64,4,0,0,0,0,0,270.0
1600,1,52.37185,4.93894,4,2.0,2,0,25,4.36,4,1,0,0,0,0,288.0
1601,2,52.37998,4.89086,2,1.0,2,0,54,4.4,2,0,0,0,0,0,102.0
1602,7,52.38855,4.888612,2,1.0,1,29,8,4.5,4,0,0,0,0,0,217.0
1603,20,52.3639,4.88055,2,1.0,2,9,10,4.7,2,0,0,1,0,0,60.0
1604,1,52.38329,4.88865,2,1.0,2,0,18,4.67,4,0,0,0,0,0,99.0
1605,2,52.37161,4.85221,3,1.0,1,24,6,3.83,2,0,0,0,0,0,45.0
1606,8,52.3666,4.88799,4,1.0,1,23,9,4.67,2,0,0,1,0,0,137.0
1607,1,52.35305,4.90107,4,2.0,4,0,22,4.73,4,1,0,0,0,0,150.0
1608,1,52.38232,4.86988,2,1.0,1,0,19,4.68,4,0,0,0,0,0,153.0
1609,1,52.35113,4.93215,2,1.0,3,0,32,4.65,4,0,0,0,0,0,114.0
1610,1,52.38718,4.88883,2,1.0,2,17,436,4.87,4,1,0,0,0,0,96.0
1611,1,52.35902,4.89606,4,1.0,3,17,181,4.77,4,0,0,0,0,0,145.0
1612,1,52.38018,4.87985,2,1.0,30,0,106,4.71,2,0,0,0,0,0,149.0
1613,0,52.356134340310575,4.8289559789641885,2,1.0,1,4,0,4.643794288736118,4,0,0,0,0,0,105.0
1614,1,52.35749,4.87699,5,3.0,2,1,30,4.69,4,0,0,0,0,0,399.0
1615,3,52.35091,4.84867,1,1.0,1,0,14,4.86,2,1,0,0,0,0,58.0
1616,1,52.37369,4.90379,4,1.0,1,6,515,4.85,4,1,0,0,0,0,136.0
1617,2,52.32019,4.95501,2,1.0,2,0,5,4.8,2,1,0,0,0,0,72.0
1618,1,52.35198,4.93675,2,1.0,2,4,35,4.88,4,1,0,0,0,0,125.0
1619,0,52.36739,4.9118,2,1.0,3,4,1,5.0,2,0,0,0,0,0,160.0
1620,1,52.37938,4.84683,4,2.0,3,0,16,4.88,4,1,0,0,0,0,200.0
1621,4,52.37747,4.89349,2,1.0,2,14,114,4.0,4,0,0,0,0,0,61.0
1622,1,52.36613,4.86611,4,2.0,2,0,68,4.85,4,1,0,0,0,0,150.0
1623,1,52.35166,4.83893,5,3.0,4,0,6,5.0,4,0,0,0,0,0,225.0
1624,20,52.40476,4.92506,2,1.0,1,30,1,3.0,4,1,0,0,0,0,189.0
1625,1,52.36347,4.87314,4,3.0,2,0,39,4.76,4,1,0,0,0,0,245.0
1626,4,52.35574,4.91184,2,1.0,1,26,0,4.643794288736118,2,0,0,0,1,0,123.0
1627,1,52.29361,4.98097,2,1.0,3,0,28,4.73,4,0,0,0,0,0,70.0
1628,8,52.36821,4.88784,3,1.0,1,7,35,4.29,2,0,0,1,0,0,117.0
1629,1,52.35232,4.91129,2,1.0,7,0,0,4.643794288736118,4,0,0,0,0,0,180.0
1630,1,52.35986,4.86332,2,2.0,2,0,76,4.59,4,0,0,0,0,0,106.0
1631,2,52.372378399646266,4.881453499153207,4,1.0,2,11,0,4.643794288736118,4,0,0,0,0,0,100.0
1632,1,52.36232,4.89929,4,2.0,3,0,107,4.73,2,1,0,0,0,0,134.0
1633,0,52.36655,4.86362,2,1.0,2,1,4,5.0,4,0,0,0,0,0,70.0
1634,0,52.3601,4.88193,2,1.0,1,0,0,4.643794288736118,2,1,0,0,1,0,134.0
1635,0,52.38518,4.88601,2,1.0,14,0,0,4.643794288736118,4,0,0,0,0,0,150.0
1636,2,52.3707,4.89495,2,1.0,1,13,131,4.43,2,0,0,0,0,0,82.0
1637,2,52.31832,4.95508,4,1.0,2,0,63,4.68,2,1,0,0,0,0,45.0
1638,7,52.35647,4.93132,2,1.0,1,15,2,5.0,2,0,0,0,1,0,86.0
1639,1,52.35541,4.892,3,2.0,3,0,1,5.0,4,0,0,0,0,0,189.0
1640,2,52.38768,4.88021,4,2.0,1,0,9,4.22,4,1,0,0,0,0,160.0
1641,0,52.36689127820215,4.85573123967376,2,1.0,7,10,0,4.643794288736118,4,0,0,0,0,0,170.0
1642,0,52.35168,4.88764,4,2.0,3,0,0,4.643794288736118,4,0,0,0,0,0,280.0
1643,6,52.35217,4.92153,4,2.0,2,22,7,4.57,2,0,0,0,1,0,166.0
1644,1,52.36046,4.91517,2,1.0,1,1,41,4.85,4,1,0,0,0,0,150.0
1645,0,52.35555,4.878,2,1.0,1,30,12,4.58,2,1,0,1,0,0,121.0
1646,0,52.34952,4.88855,2,1.0,3,3,0,4.643794288736118,4,0,0,0,0,0,108.0
1647,0,52.38182,4.84981,4,4.0,2,2,0,4.643794288736118,4,0,0,0,0,0,246.0
1648,2,52.366253,4.934817,2,1.0,1,21,102,4.49,2,0,0,0,0,0,49.0
1649,1,52.35699,4.93302,3,2.0,2,1,10,4.78,4,0,0,0,0,0,200.0
1650,1,52.36443,4.93467,2,1.0,2,5,5,5.0,4,1,0,0,0,0,131.0
1651,2,52.3542,4.99139,4,2.0,3,0,12,4.92,4,0,0,0,0,0,229.0
1652,1,52.36748,4.91097,2,1.0,2,0,6,4.67,4,0,0,0,0,0,250.0
1653,2,52.35109,4.84938,2,1.0,1,16,290,4.58,2,1,0,0,0,0,79.0
1654,1,52.35992,4.89328,2,1.0,180,29,6,5.0,4,0,0,0,0,0,60.0
1655,1,52.38215,4.88782,4,2.0,2,5,14,4.57,4,0,0,0,0,0,275.0
1656,5,52.31217,4.99983,2,1.0,1,28,61,4.56,3,0,0,0,0,0,98.0
1657,1,52.417,4.89459,2,1.0,2,3,58,4.44,4,1,0,0,0,0,120.0
1658,1,52.35301,4.8847,3,1.0,7,0,7,5.0,4,0,0,0,0,0,120.0
1659,1,52.36539,4.89498,5,3.0,1,5,3,4.33,4,1,0,0,0,0,303.0
1660,2,52.36925,4.88618,2,1.0,2,13,19,4.37,2,1,0,0,0,0,183.0
1661,1,52.35503,4.90349,2,1.0,3,0,39,4.69,4,0,0,0,0,0,117.0
1662,1,52.35537,4.9251,2,1.0,4,0,2,5.0,4,0,0,0,0,0,85.0
1663,1,52.37292,4.8203,4,2.0,2,0,3,5.0,4,0,0,0,0,0,120.0
1664,12,52.38322,4.90275,2,1.0,1,0,4,4.5,3,0,0,0,0,0,101.0
1665,1,52.38241,4.88165,2,2.0,3,0,8,4.63,4,0,0,0,0,0,179.0
1666,7,52.39179,4.91164,4,2.0,1,12,0,4.643794288736118,4,1,0,0,0,0,174.0
1667,1,52.3592,4.85999,2,1.0,9,0,19,4.29,4,0,0,0,0,0,103.0
1668,35,52.37013,4.89299,3,1.0,3,21,23,4.48,2,0,0,0,0,0,84.0
1669,2,52.37192,4.91006,2,1.0,1,11,267,4.3,2,0,0,0,0,0,63.0
1670,1,52.36945,4.92002,2,1.0,2,23,6,4.6,4,0,0,0,0,0,156.0
1671,1,52.35178,4.7862,5,3.0,14,0,0,4.643794288736118,4,0,0,0,0,0,175.0
1672,2,52.35331,4.89781,2,1.0,3,2,35,4.74,2,1,0,0,0,0,74.0
1673,1,52.35623,4.90367,2,1.0,3,0,18,4.61,4,0,0,0,0,0,150.0
1674,1,52.35723,4.85696,3,1.0,3,0,201,4.78,2,1,0,0,0,0,61.0
1675,1,52.35585,4.90106,2,1.0,3,0,33,4.81,4,0,0,0,0,0,130.0
1676,2,52.37172,4.93748,2,1.0,1,26,43,4.84,2,1,0,0,0,0,93.0
1677,0,52.35183,4.90542,4,4.0,3,6,7,5.0,4,0,0,0,0,0,295.0
1678,1,52.38772,4.93933,2,1.0,3,6,95,4.7,4,1,0,0,0,0,180.0
1679,5,52.35365,4.8873,2,1.0,20,12,0,4.643794288736118,4,0,0,0,0,0,85.0
1680,2,52.35498,4.89976,4,2.0,4,27,16,4.75,2,1,0,0,0,0,163.0
1681,2,52.37167,4.8948,2,1.0,1,8,698,4.76,3,1,0,0,0,0,111.0
1682,0,52.38878,4.95476,5,4.0,3,7,0,4.643794288736118,4,0,0,0,0,0,179.0
1683,18,52.38416,4.8868,2,1.0,7,0,1,5.0,4,1,0,0,0,0,100.0
1684,0,52.36654,4.85325,4,2.0,5,4,24,4.46,4,0,0,0,0,0,245.0
1685,0,52.38188,4.90483,4,3.0,2,0,5,5.0,4,0,1,0,0,0,320.0
1686,1,52.37821,4.85211,4,2.0,1,0,19,4.42,4,0,0,0,0,0,150.0
1687,1,52.38068,4.85628,2,1.0,2,0,15,4.53,4,0,0,0,0,0,110.0
1688,2,52.35307,4.92044,1,1.0,1,0,54,4.72,2,0,0,0,0,0,70.0
1689,13,52.42204,4.9558,4,1.0,2,0,90,4.3,2,0,0,0,0,0,82.0
1690,2,52.38166,4.86958,2,1.0,1,2,3,5.0,4,0,0,0,0,0,89.0
1691,1,52.34948,4.87911,2,1.0,3,0,7,4.86,4,0,0,0,0,0,200.0
1692,1,52.32452,4.98268,6,3.0,1,0,5,5.0,4,0,0,0,0,0,179.0
1693,3,52.36523,4.88197,2,1.0,2,1,5,4.4,2,0,0,0,0,0,94.0
1694,1,52.35416,4.84877,2,1.0,2,0,2,5.0,4,0,0,0,0,0,150.0
1695,2,52.3798,4.89058,2,1.0,2,18,389,4.62,2,0,0,0,0,0,102.0
1696,1,52.35745,4.89476,2,1.0,5,19,2,5.0,4,0,0,0,0,0,198.0
1697,1,52.35124,4.91228,4,3.0,3,0,36,4.59,4,0,0,0,0,0,382.0
1698,0,52.374653,4.881059,6,3.0,3,12,2,5.0,4,0,0,0,0,0,700.0
